sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,SLC3A2,,,-0.784923163305044,2.37980789065318e-05,"","",""
sample1,ZNF189,,,-0.829972603345859,2.43693095118209e-05,"","",""
sample1,JUN,,,-1.65066430554719,2.49876804273497e-05,"","",""
sample1,ST8SIA5,,,0.781488369448153,2.5288938993744e-05,"","",""
sample1,IER5,,,-1.06859463322057,2.64799298287063e-05,"","",""
sample1,BTG2,,,-2.54716984892845,2.83402221362562e-05,"","",""
sample1,NT5DC1,,,0.960401367553317,2.96442061380391e-05,"","",""
sample1,EEPD1,,,1.1359029017133,2.23356368740977e-05,"","",""
sample1,ZNF436,,,0.981251115927245,3.19873019660043e-05,"","",""
sample1,COL1A1,,,1.95560299496515,3.46126353790999e-05,"","",""
sample1,LBH,,,1.32930809799606,3.55761371516126e-05,"","",""
sample1,ECM1,,,0.937655191240638,3.53399633359096e-05,"","",""
sample1,BBS12,,,0.786833955756795,3.92620129403606e-05,"","",""
sample1,FILIP1,,,0.7590803275238,3.69450622783337e-05,"","",""
sample1,PNRC1,,,-1.22206401048479,3.84357007340642e-05,"","",""
sample1,EHBP1,,,-0.766285397894871,3.8203193047395e-05,"","",""
sample1,BEX4,,,-0.671828573308605,3.92347670768827e-05,"","",""
sample1,ITGA11,,,1.44915176117746,4.15673859911746e-05,"","",""
sample1,DHCR24,,,-1.57752568517957,4.3316646573145e-05,"","",""
sample1,FZD2,,,1.17563784027842,3.64462367927672e-05,"","",""
sample1,OSGIN1,,,-1.96442233047499,3.79660311947347e-05,"","",""
sample1,WDR31,,,0.919152903445231,4.3119335565824e-05,"","",""
sample1,LAMA2,,,0.920452290936828,4.15632390898673e-05,"","",""
sample1,H2BC20,,,0.830605665499189,4.17994537321059e-05,"","",""
sample1,LMAN1L,,,1.78115889117923,3.78808313916297e-05,"","",""
sample1,PFKP,,,1.04323158982174,4.63139865929008e-05,"","",""
sample1,B4GAT1,,,0.570863194383611,4.85912864090561e-05,"","",""
sample1,ADCY4,,,-1.07700901345975,4.94185566474338e-05,"","",""
sample1,TPM2,,,0.62842933029193,4.83369273539217e-05,"","",""
sample1,DNAJC6,,,0.776266927114765,5.90744786045131e-05,"","",""
sample1,RASGEF1B,,,-1.6736523371662,6.02329567723392e-05,"","",""
sample1,HMGN3,,,0.673172954739322,6.20871820841439e-05,"","",""
sample1,TMCC2,,,0.978167905830705,5.69180956047713e-05,"","",""
sample1,MYADML2,,,0.818531303738269,6.58526595492932e-05,"","",""
sample1,ZNF346,,,0.599530378425224,6.61000966221193e-05,"","",""
sample1,SDC4,,,-1.15137670419777,6.39639817467202e-05,"","",""
sample1,ABCA1,,,1.4095924368458,6.89540286314399e-05,"","",""
sample1,TNNC1,,,0.503440927011752,6.34403396070222e-05,"","",""
sample1,TBX5,,,0.652789770247048,6.40187405574536e-05,"","",""
sample1,NR4A1,,,-2.2914858304649,6.63972408110097e-05,"","",""
sample1,ABRA,,,-1.81674576386329,6.65814616110011e-05,"","",""
sample1,SRSF12,,,-1.29555686656324,5.0607538147081e-05,"","",""
sample1,ESRRG,,,0.803626607967295,7.42340382119701e-05,"","",""
sample1,FBXL22,,,1.07531294669864,7.24038962299787e-05,"","",""
sample1,MAFF,,,-1.60722855527358,7.78627103242967e-05,"","",""
sample1,TMEM41A,,,0.663567367762827,8.56079267313295e-05,"","",""
sample1,NOC4L,,,-0.621157013513091,8.64773800355924e-05,"","",""
sample1,PPP1R10,,,-0.908807826155202,8.29722470205021e-05,"","",""
sample1,FAM78A,,,0.783657186267512,8.66634994890642e-05,"","",""
sample1,ADAMTS14,,,1.78998452697184,5.13275127421458e-05,"","",""
sample1,TRIM63,,,-1.29734130728271,8.89984126416963e-05,"","",""
sample1,H6PD,,,0.886992522597436,9.52499637569837e-05,"","",""
sample1,FAM217B,,,0.764821006939696,0.000103770949652509,"","",""
sample1,EPHB3,,,1.47473016899012,0.000107165521246969,"","",""
sample1,PHF13,,,0.857918474037342,0.00011180243704931,"","",""
sample1,SLC25A34,,,1.22801045309185,0.00011162738832291,"","",""
sample1,SLC35F1,,,1.29847206950444,0.000115932400736702,"","",""
sample1,PTBP1,,,-0.748119928096416,0.000107292483521944,"","",""
sample1,MEOX1,,,-2.1308028203343,0.000121784909218192,"","",""
sample1,DBP,,,2.02473482478483,0.000122878283718122,"","",""
sample1,CBX4,,,0.58536608978587,0.000118187587404184,"","",""
sample1,AMPD3,,,0.884259130363582,0.000135614653633476,"","",""
sample1,CCNL1,,,-1.01312517520563,0.000125647473559309,"","",""
sample1,PAQR7,,,0.755381751497402,0.000130568766285652,"","",""
sample1,ACVR2B,,,0.84765533999876,0.00014242801845082,"","",""
sample1,PSPH,,,0.729998126522694,0.000146375253165088,"","",""
sample1,ALCAM,,,1.17147039132638,0.000132426786737585,"","",""
sample1,SLC20A1,,,-0.87089281322688,0.000144708364591143,"","",""
sample1,FAM221B,,,0.964236142882219,0.000159696969516842,"","",""
sample1,ID1,,,-1.27525687633456,0.00014575753649839,"","",""
sample1,HMCN2,,,2.14829775364195,0.000168894007876362,"","",""
sample1,CBX6,,,0.77513074703455,0.000149726352510708,"","",""
sample1,HEY1,,,-1.31586585037281,0.000166816331661754,"","",""
sample1,FOSL2,,,-1.49394571136998,0.000170971551554248,"","",""
sample1,NAP1L3,,,0.652478789754146,0.000189302041126543,"","",""
sample1,CALM3,,,0.381189051133752,0.000165872727156379,"","",""
sample1,CITED4,,,-1.98724115010304,0.000196077463254653,"","",""
